track_id,track_name,track_artist,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4j7zS5GLS1nl5TBu0CFISZ,I've Changed,Asher Knight,pop,0.657,0.73,8,-6.294,1,0.0633,0.118,4.21e-06,0.152,0.249,92.883
4GVxCtb2cAs1et06tcKYA7,Take Me In Your Arms Again,Ballin Entertainment,latin,0.626,0.708,6,-10.593,1,0.0337,0.0024,9.21e-05,0.29,0.844,129.288
2b0Db9h4Z7F2ha36YbhTtr,Sometimes It Hurts,Dojo Cuts,r&b,0.662,0.569,4,-9.537,0,0.0276,0.477,0.159,0.105,0.672,92.375
2lC8mX6MPdp8bDabe80ZPH,Long Train Runnin',The Doobie Brothers,rock,0.556,0.907,7,-8.383,0,0.0405,0.212,0.00184,0.14,0.911,117.952
3H261TikQodgvtJTsy62Pq,Reasons,Travel With The Sun,rock,0.58,0.652,2,-6.031,0,0.0466,0.0042,1.27e-06,0.301,0.408,130.011
6ci3PgdVFw0Jk9uL8PTTwI,Understand This,ROËDS,latin,0.685,0.759,0,-7.426,1,0.0728,0.0706,0.0,0.153,0.65,104.924
47dwmBX3P67PZj8147Oqbd,I Got Swag,50 Cent,rap,0.63,0.871,7,-3.553,1,0.326,0.0154,0.0,0.306,0.509,181.259
0QY9hUVBMtftQ6pVP0KGqV,Carnales,KLOEF TJR,rap,0.813,0.647,8,-8.263,0,0.189,0.215,0.0,0.0405,0.832,82.017
5ttl4eMRPuixvadA3JRNHD,Preto Rico,Dfideliz,rap,0.905,0.387,0,-14.539,1,0.0938,0.414,0.00522,0.115,0.212,116.988
4dfCW8ynuItQ9ABweWyl4C,oui,Jeremih,rap,0.418,0.687,5,-4.293,1,0.105,0.202,0.0,0.111,0.549,79.449
072GuDuz8KUCpTOx1fDTTt,Swish,Josh Stanley,pop,0.646,0.412,4,-10.929,0,0.111,0.145,0.0,0.111,0.276,161.878
3E0tluCJuUbRHHRSkqraqZ,Violin V,Helion,edm,0.68,0.746,7,-5.585,0,0.271,0.117,0.559,0.593,0.312,128.1
5F5qG3G8QKNKENzvQ9IVWO,Te Me Fuiste,César Avila,latin,0.531,0.622,9,-6.573,1,0.0385,0.561,0.0,0.176,0.589,103.036
6p2BLkl2KM6jlpN85Sks93,Thick (feat. 2 Chainz),O.T. Genasis,rap,0.838,0.798,9,-4.938,1,0.0831,0.00749,0.0,0.0433,0.585,155.968
0QtbbFtPyH8VNE5fxQ8yBn,Treflip FS Blunt,Figub Brazlevic,rap,0.663,0.665,1,-5.582,1,0.0364,0.0412,0.892,0.0975,0.778,89.003
364spZLB5bhNlnPrzvUB41,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,rap,0.512,0.623,9,-6.553,0,0.0808,0.0187,0.0,0.13,0.219,112.15
1Pz3QmQFBFuI60rxCQBeW6,Kills You Slowly,The Chainsmokers,pop,0.696,0.429,1,-8.736,0,0.0554,0.0518,0.0,0.128,0.242,149.967
0BrhmLM6npAnM6Nce5oZGQ,Tell Me You Love Me - NOTD Remix,Demi Lovato,edm,0.586,0.786,6,-3.907,1,0.0591,0.0548,0.0,0.0826,0.76,102.486
2C8ILREHy0CgIPVpkK1NZy,Recoiled,Critic City,rock,0.306,0.973,8,-3.501,0,0.116,0.000166,1.57e-05,0.273,0.586,200.002
0DosTwoHVAziTd3GfQNIef,Triple Helix,KILLY,rap,0.922,0.448,0,-9.197,0,0.309,0.231,0.0,0.246,0.233,130.017
5ar0XZUJMUkRZrjmcOCy8O,Tyrant (feat. Jorja Smith),Kali Uchis,r&b,0.423,0.471,3,-8.775,0,0.168,0.141,0.0,0.116,0.646,82.527
3zLZ7AVfbYuy0BnRWLafZg,(Keep Feeling) Fascination,The Human League,rock,0.711,0.624,0,-8.011,1,0.08,0.421,2.27e-06,0.271,0.703,118.137
7msanQSPzDtRboYSinCW5o,Sweet Dreams,The FifthGuys,pop,0.462,0.519,9,-8.946,1,0.0372,0.406,0.0,0.103,0.245,159.934
4qbiCq2xkNPyojuZFeNeqx,Jailbreak,Thin Lizzy,rock,0.616,0.761,3,-9.199,1,0.126,0.196,0.0025,0.374,0.708,145.074
7ewtBCQfNha1hzKCubsufW,Not Guilty - 2004 Mix,George Harrison,rock,0.712,0.295,4,-12.449,0,0.0328,0.778,0.00116,0.112,0.276,113.077
66BlLSG6ImOYNPttwSw3Wl,Jezebel,Sade,r&b,0.579,0.228,2,-12.422,0,0.0291,0.788,8.35e-05,0.12,0.184,92.439
0ceeRNqbOzRiGE42KWSrRa,Into You (feat. Fabolous),Tamia,r&b,0.677,0.531,7,-7.683,0,0.0327,0.219,0.0,0.173,0.57,91.104
52AtuDhDYHavraoyirpylv,Temporary,Ella Vos,pop,0.715,0.363,8,-8.265,1,0.0433,0.0348,0.0,0.0637,0.347,87.017
3HcjZv0apxNeE34Et00W8i,Shattered Dreams (Short Cut),Flowbee,latin,0.634,0.944,7,-4.72,1,0.0318,0.00218,0.0782,0.252,0.704,127.001
5ztchKx1kmWXmc6fN6pNsm,My Corduroy Hat,Neighbor Susan,pop,0.566,0.675,9,-8.063,1,0.0305,0.000603,0.0134,0.0757,0.385,139.981
2RTDwuOYrdVrfest9QVLlP,Calavera,Hardwell,edm,0.689,0.913,2,-2.944,1,0.0362,0.00612,0.0552,0.0562,0.076,127.974
2DFn7QiaiaNNWXuWLABatP,Fin De Semana,Lunay,latin,0.828,0.944,5,-1.648,1,0.0703,0.334,0.00813,0.0869,0.891,95.995
1hCTxutVVYvggAQcUUUZAT,Put A Little Love On Me,Niall Horan,r&b,0.584,0.465,10,-4.88,1,0.0262,0.678,0.0,0.106,0.299,95.969
3rnBqIIoxOpQ0p9BeW3NT4,Back To Life,DubVision,edm,0.554,0.864,2,-4.403,1,0.0889,0.00166,0.0,0.119,0.305,126.975
70SjyVMzhmMeJQD8hOmIBp,Put Me Thru,Anderson .Paak,r&b,0.732,0.789,5,-3.717,0,0.0476,0.0459,3.11e-05,0.123,0.607,107.978
519wD9zbe3OZI6LYKq1zXS,We Are Xtra,Mad Crow,edm,0.508,0.967,6,-3.529,0,0.0896,0.00333,0.0673,0.0856,0.452,160.025
4Ijr3J0lnLCGZvpXBiqCjU,Bap U,Party Favor,rap,0.668,0.953,8,-1.784,0,0.0386,0.0193,0.000118,0.0834,0.254,100.001
6xPn5m9gUIDqhe8EBvdRIP,okinawa bbq,mommy,latin,0.846,0.413,0,-18.622,1,0.0544,0.495,0.898,0.109,0.89,117.064
4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,The Beatles,rock,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726
5rSVQzJQ5nMUcFJDkJMfzL,First Place,Polo G,rap,0.656,0.566,0,-9.501,1,0.339,0.0125,0.0,0.0655,0.563,137.215
4C50zboUL8ogLyitIgosxZ,Alone,Ryos,edm,0.447,0.824,9,-4.585,0,0.0565,0.00934,0.0,0.168,0.135,127.841
26AIHH0JMIP8sd7YBM5uWb,Pony,Valentino Khan,edm,0.803,0.984,1,-3.93,1,0.0548,0.00027,0.846,0.0434,0.371,127.994
5t3KWr8w3yGrAUEqCfizlD,Stupid Love Letter,The Friday Night Boys,pop,0.616,0.827,1,-5.738,1,0.107,0.0156,0.0,0.0525,0.557,130.006
5zkwxlMBoB54mVEfYDthpr,Fluto,Bigenesis,edm,0.665,0.98,7,-4.283,1,0.0847,0.0145,0.347,0.348,0.282,127.976
27zEfVnApfWASVE3ZGe6DM,Darkside (feat. marcos g),Rence,edm,0.72,0.45,0,-7.959,1,0.0379,0.0521,0.0,0.0774,0.423,102.005
5fiac7SW61qWXs2hSj3bE4,Settle Down,Gentle Bones,pop,0.472,0.617,4,-7.073,1,0.0459,0.272,0.0,0.267,0.266,120.479
1qhgBzRH0jOzoVZJ2K1hDn,Royal Flush (feat. André 3000 & Raekwon),Big Boi,rap,0.719,0.671,11,-6.881,1,0.404,0.175,0.0,0.133,0.704,94.983
2uROM73VxtppgLSE2k27nf,Follow,Tom Misch,r&b,0.785,0.367,4,-8.483,0,0.0363,0.113,0.0633,0.0902,0.468,90.003
4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,Sech,rap,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988
64XUlDULbJtK6xDL4mEB0Q,Call My Name - Remix,YUTO,pop,0.834,0.823,8,-4.603,1,0.0716,0.09,0.000101,0.0561,0.872,128.006
1pUFYb9peWkK8m1WCKNRjp,God Is a DJ,Faithless,pop,0.607,0.897,10,-7.468,0,0.0448,0.177,0.885,0.17,0.391,130.549
442ctQ3OBBk8aMo3Ma3wRX,Culo,Bizzey,latin,0.689,0.854,8,-3.602,1,0.111,0.119,0.00408,0.322,0.796,174.054
1XgUpqFzrZenm43U5qFx7I,Let's Get Lost,Jelly Roll,rap,0.513,0.756,2,-5.449,0,0.0372,0.305,0.0,0.0481,0.511,177.678
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,Britney Spears,pop,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96
34hqsdmzodHbk50EnoSefY,Pegaito a la Pared (feat. Plan B) - Remix,Tego Calderon,latin,0.714,0.421,2,-7.277,1,0.516,0.0169,1.51e-05,0.117,0.307,107.964
1xoQjCAP6a63tZXbsMziXk,Bombay to Punjab,Deep Jandu,rap,0.581,0.739,0,-4.953,1,0.369,0.117,0.0,0.0534,0.361,200.081
04so2YoeEkrKTfmgoYRmvw,Lying We're Fine,Leonell Cassio,edm,0.644,0.525,6,-6.762,0,0.0298,0.0583,1.03e-06,0.206,0.245,102.006
5Jt4zdXTd9y1zxihiNYQI1,Obsesionado,Farruko,latin,0.696,0.876,11,-4.104,0,0.0801,0.0506,0.0,0.0687,0.669,169.027
3u1JcWL1OcJNe6I5P93VyZ,Hipsta,Timmy Trumpet,edm,0.753,0.869,6,-3.659,1,0.351,0.00281,0.00503,0.285,0.353,130.024
5lURhQIungeGdpATEZSpwL,Reflections - Gryffin Remix,MisterWives,pop,0.634,0.644,11,-7.712,0,0.0652,0.00714,0.00191,0.354,0.155,102.98
6lnP51cMlqpZ8bwmyVlgvG,She's A Beauty,The Tubes,rock,0.694,0.787,2,-9.569,1,0.0363,0.0913,0.0106,0.0562,0.667,111.157
3i2YzgregUTKDAPVHz6rBM,Big Bang (2015 Life In Color Anthem) - Radio Edit,Borgeous,edm,0.637,0.906,5,-5.379,0,0.0426,0.000404,0.766,0.135,0.351,128.002
2YK01AIIWuywG24gsbuizE,Congratulations - Remix,Post Malone,rap,0.722,0.728,10,-4.458,0,0.0601,0.198,0.0,0.482,0.509,123.057
0SPaFhukfHJYlfUpAuILUN,To The Wire - SWACQ Remix,Julian Jordan,edm,0.761,0.674,11,-4.341,1,0.257,0.00388,2.39e-06,0.291,0.41,126.097
7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,Big Sean,pop,0.824,0.733,1,-5.475,1,0.0613,0.0355,0.0,0.324,0.393,97.971
4zEvxRDaKDoFlHxK7Hy0wg,Sunday,The Cranberries,rock,0.329,0.565,0,-13.103,1,0.0335,0.0614,1.97e-05,0.126,0.166,108.875
7qZdLKPA5TXDxpd10AGpf0,Warm Me Up,The Audition,pop,0.477,0.951,8,-2.499,0,0.0558,0.0087,0.0,0.121,0.754,162.956
1BtFqF8pw7OEFCHjvKUcx7,Red Eye,7715,r&b,0.775,0.653,1,-4.755,1,0.103,0.298,0.0,0.101,0.658,131.911
0Ws3ORFcdtgqA3FITquhQ7,george,Arlo Parks,r&b,0.677,0.394,2,-7.278,0,0.0304,0.672,0.000124,0.129,0.539,96.985
0rU1aBF8cQ8xS3H25qWuMz,Kill Jill,Big Boi,rap,0.771,0.527,7,-6.798,0,0.232,0.205,0.0,0.0978,0.113,139.934
6glqOjvvv1aOwX1LeFaRtw,Geht Los!,Sa4,rap,0.703,0.743,9,-6.469,1,0.445,0.116,0.0,0.103,0.83,97.939
6aRlUgqcLgrxQE3RMngjN5,Good Drank,2 Chainz,rap,0.813,0.763,11,-1.199,0,0.281,0.281,0.0,0.107,0.362,130.074
0ND36delZlYUcwNaCk9Uf5,holy terrain,FKA twigs,r&b,0.534,0.578,7,-7.541,0,0.123,0.366,0.00432,0.119,0.252,159.832
1aUGxXCz9QimNkKeiJtzZ7,105 F Remix,KEVVO,latin,0.9,0.754,5,-7.016,0,0.156,0.368,2.74e-06,0.286,0.741,100.045
0e0BqjHEcb6pJAVJ7WZA7V,Si Me Gano Un Grammy,Jon Z,rap,0.812,0.63,4,-5.789,0,0.263,0.048,0.0,0.11,0.459,99.739
2Nyg5XSFpb221DZzgNZrJP,Cathedral,JETFIRE,edm,0.58,0.926,1,-3.168,0,0.0558,0.00061,0.0167,0.124,0.177,127.753
7KkaLfkFpMErkarBZivJbP,Lucky,Dehd,r&b,0.637,0.722,7,-4.016,1,0.0292,0.114,0.0644,0.0742,0.302,130.632
11HuR1B6pxxEckAvwQTpYc,Okay,Oliver Wade,edm,0.785,0.867,2,-7.042,1,0.128,0.00506,0.0635,0.35,0.374,126.034
4nNeRNXmdZWfw3IjAnITZR,Ella Se Contradice (feat. Plan B),Baby Rasta,latin,0.767,0.758,4,-8.116,0,0.295,0.111,0.0,0.376,0.84,76.498
42ogJkWHXGwSDbr6FQvEE6,Another Day,Skarleth,edm,0.497,0.935,1,-3.708,0,0.0382,0.000106,0.819,0.102,0.173,131.979
0FKogsG3NmepRnWu8KSLBB,Keep It Real,Jon B.,r&b,0.841,0.674,1,-4.217,1,0.122,0.0489,3.86e-05,0.118,0.652,92.22
1CRrHJrVmmCooM6YbwpStU,Буду погибать мало.дым,N1NT3ND0,rap,0.456,0.561,4,-8.574,1,0.387,0.38,0.0,0.255,0.319,82.455
6tVs6BS4vqrFsCrHS0Ycsr,The Trooper - 1998 Remaster,Iron Maiden,rock,0.288,0.864,4,-6.762,0,0.0673,0.0172,0.0567,0.541,0.621,162.233
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,rock,0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967
6vvmYYUvGXtZLU8msxKvzF,I Wanna Be Sedated - 2002 Remaster,Ramones,rock,0.597,0.96,11,-3.989,1,0.042,0.169,2.89e-05,0.105,0.937,163.017
5BaolTYoMS1V2mQgpeHTLg,Villas,Dylan Sitts,latin,0.703,0.414,4,-13.372,1,0.0561,0.475,0.765,0.103,0.137,170.998
4zP7ADsgJgHGY6VzxbNp1z,Year 3000,Jonas Brothers,pop,0.659,0.857,11,-5.85,1,0.0437,0.0045,1.93e-06,0.335,0.798,106.965
310d8Vawp5kYDYrGrrTAzl,King And Lionheart,Of Monsters and Men,pop,0.52,0.655,3,-6.516,1,0.0393,0.104,0.00347,0.124,0.289,126.593
4vhW66VGfINDEOssckYMIW,A Big World,Joel Adams,pop,0.394,0.505,7,-7.638,1,0.0473,0.312,0.0,0.268,0.255,109.446
57onkj1hvlwkekdwo6LlCf,Amar,Prabh Deep,rap,0.772,0.664,1,-7.664,0,0.321,0.639,2.7e-06,0.11,0.389,96.204
73WVn9jXiLvjO0jq6x4hYX,Sub Me In,Futuristic,rap,0.67,0.868,10,-6.738,0,0.202,0.177,0.0,0.666,0.679,140.236
3vls6Nh3JXB0a8sIXhnMTo,Fast Times in Tahoe,Elemeno P,rock,0.438,0.697,1,-5.72,1,0.0432,0.00325,0.0,0.118,0.344,176.017
7iQzzNzwTCHNW0NO9EVRCO,The Optimist,Cory Wong,pop,0.677,0.839,0,-6.712,1,0.0338,0.0851,0.842,0.0791,0.555,102.997
5puKxbSkahwtI2XJR1xZgr,Gonna Be Alright - Tom Ferry Remix,Tritonal,edm,0.679,0.826,9,-6.151,0,0.0539,0.021,0.00113,0.093,0.49,121.99
7iORJqhbZUXC8WAXK6geT0,when u come around,Jay-C,pop,0.851,0.721,0,-6.678,0,0.13,0.0598,2.89e-05,0.134,0.613,126.038
6TKdsVl3GeAJrcuTGbvUzq,La Fortuna (feat. Tommy Torres),Diana Fuentes,r&b,0.812,0.549,3,-7.285,1,0.0625,0.589,3.44e-05,0.0978,0.668,79.97
1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,Jesse McCartney,pop,0.66,0.666,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.933,89.975
6EZbZORN2AfvPbBqOCVwq9,Slammer,Quintino,edm,0.636,0.828,7,-4.892,1,0.0368,0.000396,0.739,0.0452,0.0464,128.044
53VHRWhYdLLkBli26hQ1hz,Voices,Cheap Trick,rock,0.456,0.691,4,-7.773,0,0.0265,0.252,0.0,0.366,0.531,94.854
45IOnEpVUdxWUZFqpZ7Xvz,Dominicana,Tego Calderon,latin,0.845,0.906,7,-3.804,1,0.0687,0.188,0.0512,0.0199,0.813,94.987
12gyuchWPAK33h5OAnkK9A,Raise a Toast,Danny Boone,rap,0.546,0.584,6,-5.825,1,0.0258,0.0425,0.0,0.148,0.54,82.029
1dSHz2TN7HwE8p5aGw8jjy,Eastside Vs. Westside,Baby D.,rap,0.699,0.82,3,-4.968,0,0.243,0.00712,0.0,0.319,0.468,130.015
0U7Hho5psdKZwyC8HMHxfq,Ruckus in B Minor,Wu-Tang Clan,rap,0.484,0.913,4,-4.631,0,0.444,0.333,0.0,0.589,0.621,92.715
4qgdySrAI50O6G6QxUA3qY,Tengo Niveles,J Montez,latin,0.786,0.892,6,-3.442,0,0.215,0.002,0.0,0.0513,0.401,179.904
4zQuwW24dweWcaX0fEJkP2,You Know I'm No Good,Amy Winehouse,r&b,0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,0.734,103.383
260lfDzVnZHXmIXIvKUNVz,Defaulter,R. Nait,rap,0.761,0.846,9,-2.393,0,0.287,0.251,0.0,0.324,0.793,171.996
0wpTXkivIBjIw9YfmiDLi2,Find You,Badrapper,rap,0.489,0.757,1,-5.229,1,0.066,0.116,0.00327,0.754,0.254,89.944
5qFPs70nZD1fQZOi7u7cIZ,Wake Me Up Before You Go-Go - Remastered,Wham!,pop,0.607,0.795,0,-5.137,1,0.0496,0.0986,0.0,0.059,0.815,81.298
4u3oXuVeOGoByIMz9pnOKf,Closer To The Heart,Rush,rock,0.373,0.809,2,-9.189,1,0.0744,0.115,2.13e-06,0.653,0.538,145.042
6NAmbftWAovcMCnJzDCFsU,Let It Die,Three Days Grace,rock,0.451,0.884,0,-3.451,1,0.0335,0.00177,0.0,0.193,0.314,97.48
2ef6K7WCV8khtntJW81S7R,SEXTOU,Cacife Clandestino,rap,0.689,0.659,9,-6.731,0,0.438,0.465,0.0,0.0928,0.669,129.967
5QbzvnhnS0CZMHjFGIwfHd,On the River,Young Dolph,rap,0.864,0.39,0,-5.541,1,0.128,0.476,0.0,0.0954,0.105,139.996
7MoA7Nfk8C52FX8f9pAzPp,Bad Company,Five Finger Death Punch,rock,0.557,0.886,11,-4.196,0,0.0498,0.000595,9.84e-05,0.0904,0.17,114.025
28X0E21uKdA7S1HvgMJjP8,28 Grams,Wolfgang Gartner,edm,0.713,0.927,6,-6.088,0,0.486,0.00376,0.00351,0.682,0.687,127.03
07eET3PAzpSz5CLE4wGgN5,Inocente,Myke Towers,latin,0.757,0.748,2,-3.406,0,0.186,0.0691,0.0,0.196,0.94,173.97
5ipiDdraWgsMVmL3htk7P5,Here to Stay,Doctor Pheabes,rock,0.459,0.812,0,-2.667,1,0.0423,0.00255,6.08e-05,0.25,0.243,150.064
24NcYbEauj5ZYpq6Rp13q1,You Don't Have To Worry,Doris,r&b,0.457,0.549,1,-5.354,0,0.03,0.157,0.0546,0.398,0.444,76.011
23gEWg886oyEWphJOhplT1,Bounce Generation - Original Mix,TJR,edm,0.746,0.997,2,-1.631,1,0.169,0.000572,0.159,0.17,0.27,127.991
6GCNUmk7L7OWtpvSk0fWOg,Mirala Miralo,Alejandra Guzman,latin,0.669,0.889,5,-5.472,1,0.0318,0.0046,1.49e-05,0.091,0.58,122.102
6JDDlMJEiDiDPOeotCWUG8,Ahora que tú no me ves,Alex Ubago,latin,0.746,0.63,8,-6.55,1,0.0282,0.007,0.0,0.0906,0.43,102.064
0AKxkfd5NLlWMXCVgH6a6X,Shades Of Voices (Original Mix),PULLER,pop,0.691,0.874,4,-6.276,0,0.09,0.0286,0.633,0.0704,0.0909,127.99
2naEVOadudtXHwtZNfjMDM,Forever Young,BLACKPINK,pop,0.6,0.96,4,-1.807,1,0.095,0.0426,0.0,0.0882,0.503,109.863
5tASX9SKT8vFTQpfm5UVJT,No Sugar Tonight,The Guess Who,rock,0.544,0.635,1,-15.718,0,0.0566,0.205,0.000166,0.113,0.522,100.725
5MurSc4fn80xQPhmCjTRTE,Here Today - Remixed 2015,Paul McCartney,rock,0.236,0.198,0,-15.44,1,0.0355,0.747,0.0,0.131,0.33,165.433
2Jh56ObNpv46PFBu95qqVj,Something New (feat. Allison Graaff),Hyperion,pop,0.681,0.721,6,-6.462,1,0.0808,0.0217,3.46e-06,0.0938,0.381,94.028
3ItEUMz1CKL5CJxmnBAADO,La Rosa De Los Vientos,Makiza,latin,0.657,0.578,3,-6.682,0,0.13,0.236,0.00746,0.212,0.819,89.948
33JcUj9qQDayKswunZP9ar,Best Friend,Young Thug,rap,0.959,0.598,8,-5.534,1,0.0713,0.0358,0.0,0.358,0.408,127.029
2VvTyxx06Esdm48L6V0rqT,On the Line,Fever Feel,rock,0.657,0.347,7,-10.024,1,0.0274,0.935,0.424,0.152,0.35,110.956
3uouaAVXpQR3X8RYkJyitQ,CYANIDE,Daniel Caesar,r&b,0.589,0.652,10,-7.498,1,0.373,0.704,0.00055,0.125,0.486,158.49
5ypMnVLjhF2W3uEyGRh1Hj,Sad But True,Boris Brejcha,edm,0.82,0.425,2,-10.306,1,0.0877,0.000694,0.906,0.112,0.307,125.001
7lOCuVqblMUwmBrRWLhquh,Inspector Gadget,Madam Misfit,edm,0.806,0.743,2,-6.007,1,0.172,0.0146,8.68e-06,0.293,0.653,123.95
07CyrZF9eVd02zzIse7tZA,In Between Days - 2006 Remaster,The Cure,rock,0.541,0.83,9,-6.246,1,0.0316,0.109,0.701,0.167,0.711,142.592
12wSL3tGk3MtbDEhfG7xy3,You'll Always Find Your Way Back Home,Hannah Montana,pop,0.577,0.906,8,-3.673,1,0.0583,0.0304,0.0,0.189,0.692,152.946
6Z4rmc0uujCpl8yXe3yjgI,Whip (feat. Travis Scott),2 Chainz,r&b,0.793,0.399,7,-7.428,1,0.0951,0.12,0.0,0.124,0.0379,121.949
0h9Pi6PtB9fOEfey5Rh2dE,Mi Dios es grande (feat. T-Bone),Josue Del Cid,latin,0.618,0.96,4,-4.156,0,0.077,0.0116,8.42e-06,0.703,0.874,90.071
7gkHUletkecTClqfRLKboa,Disimulas,Alex Rose,rap,0.783,0.72,6,-6.17,0,0.0864,0.14,0.0,0.0881,0.487,119.996
525z8O4TTjzSn6gfLItXtd,Just One Look,Branches,r&b,0.571,0.551,7,-7.023,1,0.0306,0.234,0.0,0.13,0.133,127.263
0HnV5R4fBuNCoh6XDetQmj,Rhythm Of The Night,Maurice West,edm,0.507,0.861,3,-3.302,0,0.0938,0.00264,0.00101,0.643,0.238,127.964
2zdlHufpRwuVnyTTolms55,Sunday Afternoon,Oatmello,rap,0.728,0.267,6,-13.071,0,0.0866,0.911,0.96,0.0937,0.32,84.969
0mkgtO006NB4lVjjBF00Jn,You Love It!,ripmattblack,pop,0.88,0.74,5,-8.848,0,0.0327,0.201,3.57e-05,0.0772,0.981,119.985
5gwU5Z10pA1IKUGSsCBDR5,She Said,Ludacris,rap,0.828,0.649,6,-6.791,0,0.295,0.0462,7.63e-06,0.0671,0.939,147.947
03wOwEbTS3JR2Y2U0TxkFx,Encanto,Don Omar,latin,0.744,0.871,8,-5.123,1,0.0499,0.145,0.000503,0.0752,0.902,172.03
5mOVGtU5mxgZWfdo8FyxMf,Electricity,Culture Code,edm,0.554,0.754,11,-5.324,1,0.0326,0.0555,0.0,0.0884,0.264,125.922
7cDBUr6mlP58oJXvIO1JGy,Without No Fear,Urchin,pop,0.649,0.831,5,-6.556,0,0.0702,0.0443,0.383,0.0712,0.363,126.982
1CPAiHBpTTtHPAlOcVWIwT,LUNA,Lola Indigo,pop,0.735,0.744,0,-3.757,1,0.141,0.0203,2.08e-05,0.0941,0.622,94.075
0wKro5Y12zpbXFaIBo9AVx,Pink Lemonade,Dolo Tonight,rap,0.865,0.617,11,-7.639,0,0.0817,0.112,1.21e-06,0.0959,0.788,139.926
4SKw9HUlLEmkTRxa6kwfC7,Share This Moment,Pain,latin,0.659,0.597,4,-13.407,0,0.0575,0.00144,0.000748,0.128,0.442,127.046
4vc6tfBvOAG00EpueunpIz,SippinTeaInYoHood,XXXTENTACION,rap,0.663,0.872,9,-4.984,1,0.246,0.0945,0.000427,0.312,0.48,146.004
1gBGDhwhekrKYy7gqULf0t,Howlin' For You,The Black Keys,pop,0.708,0.737,11,-6.665,0,0.0943,0.0299,0.0804,0.101,0.476,132.612
42ak7uVPsKNSBXjQiojx1A,"Yo, Baby, Yo! - With Rap",Ralph Tresvant,r&b,0.79,0.766,10,-9.07,0,0.144,0.0203,1.09e-05,0.061,0.789,110.309
2b6ctMfd2ewfU3yRAqkGuG,Shake 'Em,Vikström,edm,0.655,0.984,7,-4.071,1,0.0677,0.00739,0.0279,0.279,0.499,128.028
5jkQQG5hAC8c7uW7n9MB3E,Medicine,Firetek,edm,0.386,0.945,3,-4.412,0,0.151,0.00304,0.00626,0.102,0.198,129.778
5QfIdFbxudo54CxtXD0taZ,Ponte Pa' Mi (feat. Eladio Carrion),Neo Pistea,rap,0.717,0.567,8,-6.191,0,0.0608,0.732,0.0,0.103,0.809,140.018
6Lu363Hr43l2KN73XNRnVD,Vengo Acabando,Wisin & Yandel,latin,0.798,0.842,8,-4.13,1,0.0861,0.0535,0.0,0.159,0.401,102.001
58FsmlVRQxpjFmXF8vSKMT,Vale,Maribou State,pop,0.693,0.67,11,-8.863,0,0.0425,0.388,0.772,0.152,0.725,145.01
6c74JALtmtDUlCbn9fUJYZ,Age Gag,Mamamoo,edm,0.816,0.744,0,-3.929,1,0.141,0.298,0.0,0.143,0.933,133.075
59q0gDvWPoL2DQ1SAt5ZLY,What Up Gangsta,50 Cent,rap,0.67,0.788,11,-2.43,0,0.0445,0.00225,0.0,0.11,0.292,82.498
5e9lAObWqie7QuVJBzY2r2,Любит хулигана,Litvinenko,rap,0.839,0.804,11,-2.609,1,0.0625,0.454,0.0,0.36,0.299,132.951
5LLj8FOkOpBm1zSEchjVlS,Mad For It,TooManyLeftHands,edm,0.702,0.862,1,-3.941,0,0.0333,0.0546,4.47e-05,0.0995,0.711,108.006
32sBVB5HmrwJ6e9g0S2BRL,Damselfly,Loyle Carner,r&b,0.82,0.596,11,-7.539,1,0.246,0.517,0.00159,0.358,0.54,94.968
5ReD0EFOt4pty5Ql8QlnUj,Lose Control,Wax Motif,edm,0.676,0.903,11,-3.872,0,0.055,0.00457,0.617,0.138,0.642,125.0
4Q6uK1SZ5hQhZGvhSGe4sN,Quiro Saber,Ivy Queen,latin,0.845,0.907,6,-3.678,0,0.0578,0.144,9.85e-06,0.146,0.852,95.021
2sHY6sT0EomTon1pVVLwjF,2AM - Matoma Remix,Astrid S,pop,0.706,0.748,8,-4.457,1,0.0421,0.0383,0.311,0.0994,0.206,100.004
1SNipdzMky2C2LwvoVRzsv,Elevate,Papa Roach,rock,0.666,0.775,2,-5.458,0,0.0979,0.0226,0.0,0.254,0.59,144.998
2e8r5YIPMCxXVJPPfwaSK8,Use Me,Hinder,rock,0.493,0.979,0,-3.08,1,0.0722,0.000292,0.00124,0.378,0.435,134.055
